,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre
2529,0.683,0.0406,4,-13.429,0,0.0944,0.961,0.962,0.0991,0.652,85.0,118588,Lo-Fi
2530,0.769,0.453,0,-10.732,1,0.53,0.135,0.377,0.109,0.574,180.101,139507,Lo-Fi
2531,0.804,0.312,6,-10.21,0,0.286,0.907,0.939,0.165,0.634,108.093,143875,Lo-Fi
2532,0.764,0.435,11,-7.312,0,0.148,0.852,0.9,0.0746,0.829,75.016,138000,Lo-Fi
2533,0.709,0.314,7,-9.708,0,0.118,0.775,0.75,0.174,0.48,82.057,130244,Lo-Fi
2534,0.678,0.457,1,-8.097,1,0.032,0.0952,0.958,0.0742,0.55,92.015,120000,Lo-Fi
2535,0.788,0.369,5,-9.546,0,0.143,0.0171,0.00167,0.117,0.358,71.049,117692,Lo-Fi
2536,0.871,0.356,6,-13.809,1,0.25,0.412,0.957,0.112,0.917,149.921,77602,Lo-Fi
2537,0.804,0.722,0,-6.594,0,0.0433,0.0684,0.469,0.246,0.598,89.965,133250,Lo-Fi
2538,0.441,0.397,2,-14.316,0,0.262,0.928,0.924,0.229,0.489,83.568,82114,Lo-Fi
2539,0.77,0.521,9,-14.079,0,0.076,0.636,0.823,0.865,0.302,136.021,150253,Lo-Fi
2540,0.638,0.736,7,-8.222,1,0.0973,0.00504,0.915,0.268,0.345,89.98,89333,Lo-Fi
2541,0.62,0.757,10,-8.699,0,0.0398,0.233,0.521,0.125,0.499,136.048,156000,Lo-Fi
2542,0.587,0.567,11,-13.836,0,0.068,0.569,0.105,0.315,0.475,83.151,101265,Lo-Fi
2543,0.705,0.221,3,-11.474,0,0.0837,0.938,0.906,0.111,0.384,84.962,143131,Lo-Fi
2544,0.534,0.19,0,-15.723,1,0.0853,0.976,0.899,0.386,0.331,78.094,156923,Lo-Fi
2545,0.677,0.436,5,-10.163,1,0.109,0.619,0.902,0.517,0.418,92.085,96773,Lo-Fi
2546,0.823,0.43,8,-10.613,1,0.0612,0.829,0.96,0.125,0.762,168.009,114000,Lo-Fi
2547,0.553,0.209,0,-17.105,1,0.0364,0.953,0.954,0.104,0.115,131.776,160576,Lo-Fi
2548,0.335,0.277,11,-16.849,0,0.0315,0.316,0.879,0.125,0.406,95.829,121054,Lo-Fi
2549,0.576,0.595,11,-6.279,0,0.186,0.00524,0.000257,0.305,0.298,81.941,134634,Lo-Fi
2550,0.551,0.468,11,-11.611,0,0.41,0.321,0.452,0.288,0.375,76.247,127618,Lo-Fi
2551,0.753,0.537,9,-7.466,1,0.1,0.633,0.619,0.172,0.527,82.019,105389,Lo-Fi
2552,0.709,0.202,1,-15.316,0,0.142,0.913,0.0733,0.114,0.309,74.172,104027,Lo-Fi
2553,0.628,0.228,2,-8.002,1,0.0391,0.813,0.368,0.109,0.0477,79.994,119812,Lo-Fi
2554,0.773,0.211,9,-12.457,0,0.0992,0.599,0.238,0.085,0.273,86.1,128372,Lo-Fi
2555,0.561,0.283,2,-15.499,1,0.109,0.904,0.927,0.121,0.332,176.006,122898,Lo-Fi
2556,0.614,0.279,4,-14.6,0,0.046,0.695,0.808,0.0991,0.498,88.968,134831,Lo-Fi
2557,0.684,0.328,9,-9.086,1,0.15,0.717,0.82,0.105,0.245,81.201,133333,Lo-Fi
2558,0.785,0.449,4,-9.813,0,0.172,0.758,0.822,0.235,0.506,83.961,140000,Lo-Fi
2559,0.507,0.509,0,-11.037,1,0.333,0.923,0.723,0.152,0.151,57.103,166207,Lo-Fi
2560,0.767,0.172,11,-18.683,1,0.0667,0.422,0.158,0.0845,0.285,135.884,116471,Lo-Fi
2561,0.606,0.554,11,-8.965,1,0.0583,0.863,0.738,0.0943,0.537,79.983,144000,Lo-Fi
2562,0.697,0.513,4,-13.551,1,0.0585,0.722,0.835,0.149,0.29,85.019,129853,Lo-Fi
2563,0.758,0.902,11,-8.243,0,0.056,0.0771,0.807,0.367,0.68,94.976,193316,Lo-Fi
2564,0.722,0.466,9,-9.503,0,0.192,0.921,0.179,0.0883,0.0911,82.013,163759,Lo-Fi
2565,0.497,0.582,6,-5.581,0,0.339,0.328,0.923,0.108,0.452,171.891,139535,Lo-Fi
2566,0.834,0.405,4,-11.788,0,0.0887,0.474,0.853,0.103,0.304,155.964,135769,Lo-Fi
2567,0.34,0.767,7,-6.598,1,0.0417,0.693,0.0688,0.222,0.064,164.814,122182,Lo-Fi
2568,0.63,0.141,0,-14.312,1,0.0423,0.898,0.947,0.111,0.777,81.908,119875,Lo-Fi
2569,0.611,0.284,5,-12.948,1,0.0463,0.379,0.819,0.309,0.292,153.957,150951,Lo-Fi
2570,0.549,0.57,8,-8.278,0,0.2,0.707,0.765,0.112,0.541,83.499,117989,Lo-Fi
2571,0.46,0.427,2,-7.792,0,0.0506,0.858,0.894,0.11,0.134,79.947,180000,Lo-Fi
2572,0.505,0.379,5,-13.919,1,0.199,0.734,0.411,0.142,0.558,162.243,76308,Lo-Fi
2573,0.694,0.426,5,-8.516,0,0.0497,0.402,0.919,0.178,0.366,136.011,147110,Lo-Fi
2574,0.427,0.177,9,-13.01,1,0.107,0.794,0.855,0.218,0.164,74.22,144178,Lo-Fi
2575,0.778,0.406,7,-11.962,0,0.329,0.508,0.864,0.0898,0.225,150.059,91200,Lo-Fi
2576,0.716,0.426,0,-9.911,1,0.0503,0.0236,0.898,0.11,0.553,90.966,131780,Lo-Fi
2577,0.679,0.404,0,-19.996,1,0.125,0.885,0.628,0.26,0.482,169.942,91765,Lo-Fi
2578,0.833,0.177,1,-19.641,0,0.0965,0.397,0.942,0.0823,0.12,139.979,99429,Lo-Fi
2579,0.742,0.474,0,-11.896,1,0.181,0.659,0.945,0.573,0.489,160.052,105000,Lo-Fi
2580,0.711,0.242,8,-13.298,1,0.259,0.632,0.742,0.0888,0.625,81.009,82963,Lo-Fi
2581,0.639,0.188,10,-13.937,0,0.241,0.644,0.243,0.147,0.383,81.995,128781,Lo-Fi
2582,0.586,0.167,10,-14.498,1,0.0433,0.919,0.95,0.136,0.241,139.927,123486,Lo-Fi
2583,0.919,0.11,9,-14.02,0,0.0639,0.23,0.849,0.0667,0.795,89.024,97078,Lo-Fi
2584,0.88,0.488,11,-11.73,0,0.477,0.602,0.0116,0.0917,0.557,83.969,114286,Lo-Fi
2585,0.381,0.346,4,-10.711,0,0.083,0.382,0.931,0.123,0.0396,76.568,178714,Lo-Fi
2586,0.737,0.301,5,-10.633,1,0.108,0.236,0.894,0.124,0.511,81.998,129010,Lo-Fi
2587,0.6,0.219,6,-14.261,1,0.286,0.261,0.109,0.134,0.311,91.313,111136,Lo-Fi
2588,0.828,0.412,8,-14.672,0,0.128,0.0844,0.894,0.126,0.19,110.054,114545,Lo-Fi
2589,0.456,0.184,5,-10.367,0,0.288,0.865,0.864,0.137,0.71,143.879,148856,Lo-Fi
2590,0.706,0.35,11,-10.072,1,0.0434,0.468,0.33,0.115,0.695,155.877,130978,Lo-Fi
2591,0.761,0.357,0,-13.336,1,0.0714,0.847,0.831,0.218,0.972,82.328,100949,Lo-Fi
2592,0.642,0.143,0,-10.596,0,0.308,0.698,0.608,0.288,0.652,176.076,114562,Lo-Fi
2593,0.727,0.34,6,-14.045,0,0.0651,0.0395,0.831,0.128,0.6,146.341,131550,Lo-Fi
2594,0.6,0.46,6,-10.568,0,0.0421,0.122,0.797,0.116,0.764,87.979,156388,Lo-Fi
2595,0.746,0.314,1,-11.632,1,0.0518,0.843,0.927,0.0814,0.334,85.038,144000,Lo-Fi
2596,0.648,0.294,9,-7.381,0,0.0502,0.00291,0.899,0.0799,0.271,159.865,102195,Lo-Fi
2597,0.622,0.394,8,-9.559,1,0.04,0.0598,0.882,0.0743,0.487,80.013,115125,Lo-Fi
2598,0.643,0.329,2,-12.153,0,0.266,0.196,0.00053,0.187,0.282,84.306,127256,Lo-Fi
2599,0.88,0.282,9,-9.257,0,0.213,0.702,0.589,0.127,0.73,132.946,120902,Lo-Fi
2600,0.671,0.314,2,-11.365,1,0.0525,0.824,0.891,0.387,0.323,86.039,112000,Lo-Fi
2601,0.634,0.67,2,-9.033,0,0.0669,0.149,0.883,0.111,0.29,176.114,120000,Lo-Fi
2602,0.768,0.338,1,-13.569,1,0.106,0.676,0.915,0.17,0.774,83.016,84209,Lo-Fi
2603,0.685,0.295,4,-12.472,1,0.0284,0.909,0.915,0.179,0.0877,103.98,170769,Lo-Fi
2604,0.778,0.348,1,-11.291,0,0.0712,0.117,0.366,0.396,0.345,83.975,124152,Lo-Fi
2605,0.751,0.173,10,-13.138,0,0.0402,0.349,0.678,0.0684,0.354,80.02,90492,Lo-Fi
2606,0.604,0.334,1,-9.926,0,0.0711,0.443,0.0103,0.0701,0.125,80.9,166329,Lo-Fi
2607,0.625,0.456,4,-8.622,0,0.118,0.936,0.0226,0.105,0.0694,143.552,124184,Lo-Fi
2608,0.756,0.821,1,-8.838,1,0.106,0.00936,0.654,0.186,0.384,88.845,118021,Lo-Fi
2609,0.652,0.513,1,-8.326,1,0.0483,0.849,0.873,0.099,0.457,87.991,109075,Lo-Fi
2610,0.724,0.575,11,-9.902,0,0.0491,0.712,0.911,0.116,0.313,90.04,62400,Lo-Fi
2611,0.679,0.412,2,-11.551,1,0.043,0.506,0.83,0.111,0.0859,142.034,174111,Lo-Fi
2612,0.556,0.428,7,-11.312,0,0.0407,0.609,0.97,0.114,0.15,119.913,98299,Lo-Fi
2613,0.648,0.54,7,-7.129,1,0.0539,0.351,0.759,0.0951,0.249,154.021,138759,Lo-Fi
2614,0.739,0.382,8,-8.384,0,0.0579,0.452,0.934,0.122,0.596,149.999,154000,Lo-Fi
2615,0.773,0.223,11,-14.852,0,0.0798,0.874,0.927,0.111,0.713,91.988,62579,Lo-Fi
2616,0.771,0.333,10,-10.656,0,0.133,0.205,0.685,0.123,0.266,86.032,173243,Lo-Fi
2617,0.937,0.391,7,-14.743,1,0.178,0.831,0.915,0.144,0.808,140.019,186910,Lo-Fi
2618,0.0,0.413,1,-12.842,1,0.0,0.925,0.784,0.12,0.0,0.0,89317,Lo-Fi
2619,0.878,0.384,4,-17.463,1,0.439,0.593,0.93,0.148,0.928,137.87,76540,Lo-Fi
2620,0.633,0.162,10,-13.259,0,0.348,0.456,0.286,0.105,0.499,83.71,162857,Lo-Fi
2621,0.666,0.242,7,-11.474,1,0.055,0.482,0.0761,0.119,0.404,100.452,76207,Lo-Fi
2622,0.391,0.117,7,-18.288,1,0.0528,0.871,0.412,0.111,0.358,81.143,106667,Lo-Fi
2623,0.55,0.199,6,-19.384,0,0.0592,0.952,0.886,0.0966,0.318,139.999,171429,Lo-Fi
2624,0.568,0.314,8,-13.822,0,0.0648,0.54,0.134,0.0899,0.339,79.967,150014,Lo-Fi
2625,0.519,0.13,4,-13.054,0,0.0678,0.828,0.922,0.12,0.405,88.984,163571,Lo-Fi
2626,0.717,0.108,10,-21.876,1,0.0328,0.476,0.127,0.0923,0.463,86.005,112196,Lo-Fi
2627,0.689,0.377,10,-17.186,1,0.042,0.845,0.89,0.112,0.137,126.927,201875,Lo-Fi
2628,0.77,0.38,9,-9.615,0,0.101,0.201,0.246,0.153,0.52,81.072,111115,Lo-Fi
2629,0.574,0.434,9,-11.107,0,0.0926,0.467,0.705,0.105,0.248,150.148,103458,Lo-Fi
2630,0.385,0.482,2,-12.489,1,0.311,0.919,0.921,0.101,0.272,204.078,115098,Lo-Fi
2631,0.644,0.149,8,-14.794,1,0.0368,0.26,0.904,0.13,0.265,84.994,104471,Lo-Fi
2632,0.609,0.258,11,-11.357,0,0.0464,0.942,0.332,0.126,0.0795,80.018,123750,Lo-Fi
2633,0.8,0.245,0,-9.389,1,0.0342,0.914,0.825,0.0975,0.21,87.06,144882,Lo-Fi
2634,0.571,0.18,1,-14.233,1,0.476,0.712,0.198,0.09,0.458,170.098,107294,Lo-Fi
2635,0.577,0.424,0,-15.731,1,0.077,0.95,0.927,0.336,0.359,84.827,160929,Lo-Fi
2636,0.736,0.475,0,-15.353,1,0.0497,0.676,0.854,0.433,0.295,111.993,113333,Lo-Fi
2637,0.752,0.303,4,-15.19,1,0.172,0.887,0.846,0.108,0.692,172.012,157500,Lo-Fi
2638,0.715,0.387,5,-11.048,1,0.0808,0.785,0.891,0.117,0.65,83.986,160000,Lo-Fi
2639,0.546,0.288,8,-18.567,1,0.0318,0.532,0.805,0.182,0.354,158.246,176500,Lo-Fi
2640,0.55,0.441,6,-12.384,0,0.144,0.482,0.734,0.17,0.963,145.886,106490,Lo-Fi
2641,0.668,0.335,1,-9.932,1,0.123,0.903,0.858,0.127,0.181,80.188,123016,Lo-Fi
2642,0.71,0.167,5,-17.133,1,0.0828,0.392,0.337,0.0994,0.413,69.003,76635,Lo-Fi
2643,0.744,0.448,1,-9.514,0,0.0763,0.409,0.846,0.113,0.499,90.712,79915,Lo-Fi
2644,0.639,0.308,0,-12.329,1,0.0571,0.863,0.833,0.0648,0.478,79.518,144906,Lo-Fi
2645,0.622,0.288,2,-11.267,1,0.041,0.877,0.948,0.0826,0.398,79.972,120448,Lo-Fi
2646,0.738,0.204,8,-17.476,1,0.12,0.838,0.904,0.132,0.156,79.953,120000,Lo-Fi
2647,0.528,0.289,0,-13.909,1,0.422,0.38,0.76,0.144,0.403,81.059,96000,Lo-Fi
2648,0.708,0.0972,9,-11.707,1,0.142,0.966,0.801,0.104,0.648,129.901,88442,Lo-Fi
2649,0.738,0.237,7,-13.576,1,0.0365,0.481,0.598,0.205,0.67,78.124,74183,Lo-Fi
2650,0.637,0.261,9,-11.381,1,0.0859,0.942,0.905,0.178,0.811,75.142,182741,Lo-Fi
2651,0.658,0.7,3,-10.132,0,0.0881,0.467,0.226,0.245,0.945,150.125,119484,Lo-Fi
2652,0.745,0.407,10,-11.328,0,0.23,0.447,0.644,0.18,0.482,86.989,137931,Lo-Fi
2653,0.849,0.189,5,-15.103,1,0.067,0.82,0.839,0.173,0.377,85.044,103059,Lo-Fi
2654,0.636,0.438,9,-12.56,1,0.0707,0.374,0.837,0.873,0.915,149.981,108800,Lo-Fi
2655,0.703,0.477,8,-11.37,1,0.0401,0.676,0.245,0.13,0.428,140.068,82295,Lo-Fi
2656,0.772,0.885,0,-7.382,1,0.129,0.742,0.588,0.103,0.967,89.132,86787,Lo-Fi
2657,0.341,0.17,9,-10.571,0,0.124,0.435,0.881,0.151,0.166,78.375,116883,Lo-Fi
2658,0.671,0.622,2,-8.898,0,0.0401,0.589,0.849,0.0999,0.522,181.953,152417,Lo-Fi
2659,0.8,0.307,5,-10.335,1,0.0567,0.481,0.837,0.11,0.196,80.01,198023,Lo-Fi
2660,0.66,0.249,2,-15.655,1,0.0438,0.691,0.779,0.117,0.036,107.977,132958,Lo-Fi
2661,0.645,0.532,2,-7.572,1,0.0324,0.293,0.496,0.427,0.405,79.305,139059,Lo-Fi
2662,0.61,0.663,1,-10.334,1,0.0672,0.00651,0.692,0.695,0.537,94.938,92500,Lo-Fi
2663,0.771,0.457,1,-9.74,0,0.0937,0.273,0.706,0.11,0.486,80.006,144000,Lo-Fi
2664,0.637,0.186,7,-16.321,0,0.0351,0.858,0.885,0.0986,0.0925,76.991,99756,Lo-Fi
2665,0.749,0.813,10,-3.833,0,0.0327,0.00224,0.21,0.0354,0.766,88.016,137497,Lo-Fi
2666,0.75,0.128,1,-15.277,0,0.0552,0.928,0.939,0.11,0.334,79.954,121536,Lo-Fi
2667,0.677,0.351,4,-13.184,1,0.0521,0.603,0.796,0.159,0.396,75.0,155200,Lo-Fi
2668,0.531,0.23,11,-10.453,1,0.0375,0.677,0.932,0.372,0.304,72.0,107389,Lo-Fi
2669,0.936,0.359,0,-14.671,0,0.331,0.0928,0.936,0.0773,0.821,139.986,155426,Lo-Fi
2670,0.869,0.55,0,-13.357,1,0.0685,0.395,0.902,0.0906,0.333,82.064,171223,Lo-Fi
2671,0.862,0.269,0,-13.162,0,0.252,0.671,0.704,0.11,0.252,154.044,141813,Lo-Fi
2672,0.658,0.0961,1,-13.662,1,0.105,0.122,0.821,0.356,0.362,140.865,177021,Lo-Fi
2673,0.755,0.507,6,-11.368,0,0.0867,0.278,0.179,0.325,0.717,180.083,121333,Lo-Fi
2674,0.742,0.445,9,-12.866,0,0.0989,0.838,0.936,0.11,0.613,160.06,123000,Lo-Fi
2675,0.387,0.151,2,-7.376,0,0.0441,0.803,0.488,0.106,0.0386,81.938,128781,Lo-Fi
2676,0.723,0.435,6,-9.095,0,0.0328,0.737,0.00714,0.075,0.335,82.033,152195,Lo-Fi
2677,0.668,0.631,10,-6.224,1,0.0909,0.0291,0.908,0.0958,0.231,170.07,135529,Lo-Fi
2678,0.557,0.153,8,-11.854,0,0.0497,0.0547,0.975,0.1,0.162,85.0,112941,Lo-Fi
2679,0.745,0.383,9,-17.446,1,0.0614,0.7,0.954,0.108,0.157,80.005,149831,Lo-Fi
2680,0.792,0.232,0,-20.258,1,0.179,0.803,0.866,0.104,0.479,79.983,179407,Lo-Fi
2681,0.602,0.26,11,-11.098,1,0.166,0.153,0.252,0.104,0.631,178.054,166000,Lo-Fi
2682,0.812,0.311,2,-14.033,0,0.164,0.0644,0.792,0.0998,0.829,140.158,155900,Lo-Fi
2683,0.765,0.143,0,-15.858,1,0.0576,0.735,0.8,0.0888,0.147,142.056,180000,Lo-Fi
2684,0.85,0.31,0,-7.152,0,0.115,0.587,0.906,0.103,0.677,140.038,125203,Lo-Fi
2685,0.899,0.38,2,-10.307,1,0.0594,0.26,0.728,0.13,0.477,129.961,150462,Lo-Fi
2686,0.727,0.145,4,-13.974,1,0.0573,0.731,0.92,0.109,0.155,77.027,124000,Lo-Fi
2687,0.498,0.523,5,-14.956,0,0.26,0.567,0.905,0.169,0.556,76.591,168000,Lo-Fi
2688,0.68,0.122,11,-18.478,1,0.107,0.941,0.91,0.101,0.383,74.988,121200,Lo-Fi
2689,0.737,0.361,6,-11.171,0,0.119,0.288,0.468,0.0373,0.346,82.942,207072,Lo-Fi
2690,0.78,0.395,5,-10.114,1,0.129,0.91,0.949,0.107,0.406,170.017,127059,Lo-Fi
2691,0.775,0.432,3,-7.428,1,0.14,0.689,0.928,0.0933,0.213,81.994,122927,Lo-Fi
2692,0.851,0.171,0,-9.565,1,0.162,0.4,0.749,0.111,0.512,80.064,132000,Lo-Fi
2693,0.493,0.0639,5,-14.016,1,0.235,0.876,0.768,0.0925,0.382,83.001,89600,Lo-Fi
2694,0.655,0.534,10,-12.993,1,0.0372,0.568,0.886,0.115,0.187,156.025,168741,Lo-Fi
2695,0.576,0.387,4,-8.905,0,0.0681,0.0799,0.84,0.251,0.339,82.935,122169,Lo-Fi
2696,0.594,0.567,8,-13.506,1,0.0366,0.812,0.917,0.109,0.184,85.014,166588,Lo-Fi
2697,0.887,0.161,2,-12.325,0,0.442,0.0184,0.845,0.0765,0.0833,159.977,161719,Lo-Fi
2698,0.549,0.242,3,-16.813,0,0.05,0.977,0.629,0.11,0.0466,84.999,181301,Lo-Fi
2699,0.518,0.442,0,-9.441,0,0.251,0.788,0.904,0.181,0.521,81.987,118279,Lo-Fi
2700,0.636,0.241,7,-9.551,1,0.0564,0.691,0.793,0.216,0.256,75.959,123452,Lo-Fi
2701,0.682,0.326,1,-14.364,1,0.0296,0.22,0.367,0.1,0.654,87.985,180366,Lo-Fi
2702,0.629,0.437,7,-7.825,0,0.0452,0.906,0.634,0.127,0.206,84.015,119286,Lo-Fi
2703,0.649,0.436,9,-14.555,1,0.084,0.651,0.886,0.118,0.518,82.996,182169,Lo-Fi
2704,0.707,0.33,1,-12.614,1,0.384,0.839,0.955,0.114,0.864,89.866,97354,Lo-Fi
2705,0.758,0.123,7,-12.365,0,0.238,0.602,0.903,0.0967,0.105,85.041,104471,Lo-Fi
2706,0.676,0.408,9,-7.937,1,0.0811,0.576,0.867,0.201,0.226,106.515,133520,Lo-Fi
2707,0.767,0.224,4,-11.05,1,0.0528,0.684,0.929,0.109,0.947,128.048,90000,Lo-Fi
2708,0.8,0.437,11,-10.143,1,0.0791,0.392,0.859,0.117,0.811,140.207,91143,Lo-Fi
2709,0.658,0.375,1,-11.282,1,0.0885,0.849,0.912,0.173,0.259,171.72,161860,Lo-Fi
2710,0.734,0.144,11,-10.34,0,0.0426,0.649,0.769,0.105,0.175,74.972,128000,Lo-Fi
2711,0.843,0.123,7,-10.587,1,0.152,0.521,0.0518,0.105,0.499,82.014,130000,Lo-Fi
2712,0.473,0.124,4,-24.155,0,0.0491,0.971,0.943,0.103,0.185,75.018,124800,Lo-Fi
2713,0.615,0.371,6,-15.032,0,0.0356,0.32,0.593,0.0626,0.217,127.979,105000,Lo-Fi
2714,0.829,0.197,6,-13.804,1,0.154,0.203,0.746,0.0994,0.32,90.997,113407,Lo-Fi
2715,0.636,0.373,8,-8.295,1,0.0623,0.0694,0.87,0.122,0.319,86.995,130200,Lo-Fi
2716,0.889,0.31,1,-7.045,0,0.645,0.000755,0.897,0.0775,0.756,152.013,127895,Lo-Fi
2717,0.706,0.289,0,-15.089,0,0.0582,0.828,0.936,0.121,0.683,154.172,168104,Lo-Fi
2718,0.634,0.597,7,-13.927,0,0.441,0.206,0.91,0.146,0.794,139.369,158118,Lo-Fi
2719,0.76,0.227,0,-17.174,1,0.0664,0.513,0.935,0.0976,0.118,144.069,101709,Lo-Fi
2720,0.712,0.836,4,-8.676,0,0.176,0.476,0.691,0.292,0.721,80.032,87054,Lo-Fi
2721,0.778,0.657,7,-5.02,1,0.037,0.172,0.616,0.126,0.555,82.988,150362,Lo-Fi
2722,0.719,0.198,5,-12.174,0,0.0811,0.789,0.812,0.374,0.587,147.992,123243,Lo-Fi
2723,0.783,0.291,0,-11.211,0,0.265,0.03,0.863,0.121,0.65,84.997,112941,Lo-Fi
2724,0.575,0.198,0,-12.03,0,0.0627,0.497,0.644,0.12,0.167,85.021,144000,Lo-Fi
2725,0.655,0.118,1,-17.826,1,0.129,0.481,0.925,0.194,0.66,80.018,115000,Lo-Fi
2726,0.673,0.424,1,-14.124,0,0.0506,0.886,0.362,0.112,0.711,75.035,70921,Lo-Fi
2727,0.638,0.38,2,-9.16,0,0.0405,0.74,0.797,0.0984,0.311,79.209,169625,Lo-Fi
2728,0.768,0.574,2,-7.573,1,0.0578,0.842,0.926,0.115,0.299,74.997,147200,Lo-Fi
2729,0.541,0.2,10,-14.42,0,0.118,0.543,0.879,0.0922,0.23,173.943,88297,Lo-Fi
2730,0.79,0.535,10,-8.834,0,0.105,0.413,0.54,0.14,0.558,80.042,120000,Lo-Fi
2731,0.773,0.237,0,-14.617,1,0.258,0.401,0.783,0.0808,0.149,142.957,125555,Lo-Fi
2732,0.743,0.294,6,-8.431,0,0.0624,0.371,0.884,0.0603,0.436,139.967,113143,Lo-Fi
2733,0.785,0.205,5,-10.39,0,0.167,0.518,0.902,0.107,0.616,167.998,81062,Lo-Fi
2734,0.743,0.31,5,-15.428,1,0.121,0.82,0.0307,0.312,0.43,81.98,123994,Lo-Fi
2735,0.647,0.224,4,-18.37,1,0.0732,0.753,0.883,0.111,0.495,79.968,96008,Lo-Fi
2736,0.527,0.59,9,-11.778,1,0.138,0.963,0.908,0.105,0.38,129.661,120101,Lo-Fi
2737,0.78,0.336,7,-13.902,0,0.173,0.714,0.448,0.128,0.94,140.118,99455,Lo-Fi
2738,0.708,0.32,6,-17.256,0,0.037,0.412,0.389,0.145,0.621,72.055,100833,Lo-Fi
2739,0.723,0.204,1,-19.517,1,0.146,0.736,0.843,0.104,0.521,85.026,101647,Lo-Fi
2740,0.598,0.405,0,-9.96,0,0.0315,0.822,0.643,0.11,0.286,81.01,142222,Lo-Fi
2741,0.628,0.226,4,-15.684,0,0.0324,0.975,0.868,0.291,0.243,148.052,123243,Lo-Fi
2742,0.609,0.237,0,-13.647,1,0.112,0.799,0.935,0.113,0.526,194.043,136315,Lo-Fi
2743,0.716,0.474,0,-10.607,1,0.131,0.488,0.458,0.117,0.706,159.993,123000,Lo-Fi
2744,0.536,0.185,5,-12.858,1,0.444,0.532,0.701,0.124,0.679,152.146,152387,Lo-Fi
2745,0.745,0.118,5,-18.219,1,0.0588,0.614,0.919,0.0998,0.0729,81.98,97180,Lo-Fi
2746,0.74,0.133,8,-16.642,0,0.0633,0.828,0.957,0.131,0.113,73.982,94865,Lo-Fi
2747,0.659,0.205,3,-20.425,0,0.121,0.97,0.888,0.103,0.672,76.909,62380,Lo-Fi
2748,0.629,0.379,4,-15.653,1,0.262,0.217,0.875,0.109,0.112,194.399,99033,Lo-Fi
2749,0.707,0.421,8,-7.876,1,0.0449,0.715,0.899,0.209,0.36,85.955,160457,Lo-Fi
2750,0.743,0.192,8,-22.255,0,0.418,0.915,0.847,0.193,0.399,85.015,70588,Lo-Fi
2751,0.632,0.28,0,-17.006,1,0.067,0.888,0.938,0.38,0.485,142.006,121042,Lo-Fi
2752,0.653,0.279,8,-13.593,0,0.0661,0.476,0.932,0.106,0.916,170.276,91765,Lo-Fi
2753,0.713,0.286,5,-16.621,0,0.0489,0.0574,0.78,0.116,0.241,132.015,221818,Lo-Fi
2754,0.609,0.444,9,-13.601,0,0.107,0.188,0.055,0.14,0.357,76.033,173000,Lo-Fi
2755,0.784,0.204,0,-11.383,1,0.195,0.902,0.828,0.0941,0.469,75.988,138947,Lo-Fi
2756,0.665,0.236,9,-12.876,0,0.171,0.745,0.209,0.0885,0.0948,179.961,85354,Lo-Fi
2757,0.643,0.318,3,-11.364,0,0.253,0.449,0.785,0.595,0.591,79.095,133291,Lo-Fi
2758,0.658,0.247,5,-11.821,0,0.108,0.315,0.8,0.0741,0.538,75.043,121600,Lo-Fi
2759,0.663,0.712,4,-3.782,1,0.0593,0.383,0.216,0.16,0.566,79.993,156023,Lo-Fi
2760,0.751,0.237,8,-10.361,1,0.0558,0.89,0.936,0.099,0.518,84.987,108000,Lo-Fi
2761,0.743,0.268,7,-8.826,1,0.0561,0.947,0.814,0.172,0.658,85.999,154884,Lo-Fi
2762,0.412,0.273,11,-19.519,0,0.374,0.802,0.9,0.109,0.661,82.581,195604,Lo-Fi
2763,0.646,0.421,8,-10.564,1,0.0562,0.678,0.891,0.164,0.412,101.09,123726,Lo-Fi
2764,0.787,0.588,10,-8.873,0,0.327,0.73,0.558,0.0889,0.589,80.019,147000,Lo-Fi
2765,0.765,0.168,8,-12.588,0,0.181,0.93,0.951,0.128,0.152,78.995,97973,Lo-Fi
2766,0.697,0.154,0,-21.639,0,0.0285,0.683,0.92,0.377,0.0582,99.981,163800,Lo-Fi
2767,0.706,0.269,10,-15.653,1,0.0459,0.965,0.868,0.14,0.22,133.992,128955,Lo-Fi
2768,0.746,0.25,0,-12.403,0,0.0492,0.0946,0.849,0.0649,0.375,75.115,172412,Lo-Fi
2769,0.34,0.569,7,-7.411,1,0.0461,0.922,0.861,0.341,0.118,81.137,138333,Lo-Fi
2770,0.473,0.608,3,-11.232,1,0.117,0.825,0.758,0.279,0.326,78.993,133671,Lo-Fi
2771,0.686,0.714,4,-7.635,0,0.0804,0.21,0.041,0.747,0.704,150.121,128836,Lo-Fi
2772,0.681,0.156,3,-12.917,1,0.0425,0.906,0.918,0.153,0.267,146.236,143014,Lo-Fi
2773,0.784,0.249,5,-13.422,0,0.0864,0.595,0.881,0.182,0.151,79.97,87000,Lo-Fi
2774,0.787,0.411,9,-7.161,1,0.044,0.748,0.777,0.0913,0.294,87.992,144000,Lo-Fi
2775,0.594,0.386,1,-12.994,1,0.062,0.558,0.931,0.041,0.327,79.923,81000,Lo-Fi
2776,0.393,0.468,7,-10.046,0,0.0546,0.439,0.9,0.482,0.112,109.846,196557,Lo-Fi
2777,0.379,0.146,8,-19.504,1,0.0511,0.777,0.966,0.129,0.0882,120.147,148000,Lo-Fi
